datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-08-20 10:23:41-03"	UNICAMP	UEC	173099	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					2964		"Santos, K; Belinello, R"	2000	08	15				Brazil	"São Paulo"	Campinas	"Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9ha, Floresta estacional semidecidual."	-46.9	-22.866667					885	885									"Árvore perenifólia, zoocórica; cortex rugoso, madeira pesada; altura total: 17m; altura do fuste: 10m; PAP: 63cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual."	UEC016181
"2019-08-20 10:23:41-03"	UNICAMP	UEC	173102	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					1485		"Santos, K; Belinello, R"	2000	05	10				Brazil	"São Paulo"	Campinas	"Mata Ribeirão Cachoeira (Área C1); área total: 244,9ha."	-46.916667	-22.816667					653	653									"Árvore perenifólia, zoocórica; cortex rugoso, madeira pesada; altura total: 13m; altura do fuste: 10m; PAP: 42cm.; Floresta Semidecidual."	UEC016188
"2019-08-20 10:23:41-03"	UNICAMP	UEC	173103	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					4108		"Santos, K; Belinello, R"	2001	09	13				Brazil	"São Paulo"	Campinas	"Mata da fazenda Recreio (Fragmento G2); área total: 63,4ha."	-46.933333	-22.75					650	650									"Árvore perenifólia, zoocórica; cortex rugoso, madeira pesada; altura total: 18m; altura do fuste: 8m; PAP: 63cm. 01-25% da copa infestada por lianas.; Floesta Estacional semidecídual."	UEC016190
"2019-08-20 10:23:41-03"	UNICAMP	UEC	178031	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					2340		"Santos, K; Belinello, R"	2000	06	21				Brazil	"São Paulo"	Campinas	"Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4ha."	-46.9	-22.9					887	887									"Árvore perenifolia, zoocórica; córtex rugoso, madeira pesada, altura total: 12m, altrura do fuste: 11m, PAP: 53cm. 76-100% da copa infestada por lianas.; Floresta estacional semidecidual"	UEC002835
"2019-08-20 10:23:41-03"	UNICAMP	UEC	178299	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					1926		"Santos, K; Belinello, R"	2000	06	10				Brazil	"São Paulo"	Campinas	"Mata da Fazenda Santana do Atalaia (Fragmento M4), área total: 25,2ha."	-46.883333	-22.8					733	733									"Árvore perenifólia, zoocórica, córtex rugoso, madeira pesada, altura total: 9m, altura do fuste: 8m, PAP: 42cm. 01-25% da copa infestada por lianas.; Floresta Estacional semidecídua."	UEC031936
"2019-08-20 10:23:41-03"	UNICAMP	UEC	178302	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Santos, K"					549		"Santos, K; Belinello, R"	1999	10	05				Brazil	"São Paulo"	Campinas	"Mata Furnas (fragmento P20, área total: 13,2ha."	-47	-22.783333					658	658									"Árvore perenifólia, zoocórica, córtex rugoso, madeira pesada, altura total: 10m, altura do fuste: 9m, PAP: 33cm.; Floresta Estacional semidecídua."	UEC031938
"2019-08-20 10:23:41-03"	UNICAMP	UEC	186238	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Torres, RB; Bernacci, LC"	2007	10			1793		"Torres, RB; Silva, SMP; Ferreira, MI; Silva, WF"	2006	11	04				Brazil	"São Paulo"	"Santo Antônio do Pinhal"	"Brasil; São Paulo; Município de Santo Antônio do Pinhal; Sítio Matão. (-22.866907N; -45.735895L)."	0	0	-45.6599998474121	-22.8199996948242	10885		1037	1037									"Arvoreta 7m alt.; Frutos imaturos verdes, maduros vináceos.; Floresta Ombrófila Densa/Mista, borda, próximo à água."	UEC110690
"2019-08-20 10:23:41-03"	UNICAMP	UEC	49370	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Bernacci, LC; Jung-Mendaçolli, SL"	1996	06	21		20338		"Leitão Filho, HF; et al."	1988	05	20				Brazil	"São Paulo"	Cananéia	"Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore com ca, de 7m. Flores creme.; Duna Restinga."	
"2019-08-20 10:23:41-03"	UNICAMP	UEC	56031	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Bernacci, LC; Jung-Mendaçolli, SL"	2002	08	15		22357		"Spironelo, WR; Vieira, MF; Vieira, MAS; Franco, ALM; Buzato, S; Egler, S"	1989	11	28				Brazil	"São Paulo"	Boracéia		0	0	-48.7700004577637	-22.1900005340576	10241												"Árvore 6m alt. Frutos vinho e preto (maduro), folhas com glândulas translúcidas.; Mata de Restinga."	
"2019-08-20 10:23:41-03"	UNICAMP	UEC	67981	"Rapanea umbellata"	S	Plantae	Magnoliopsida			Primulaceae	Rapanea	umbellata		"(Mart.) Mez"	"Bernacci, LC; Jung-Mendaçolli, SL"	2002	08	15		530		"Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R"	1994	08	17				Brazil	"São Paulo"	"São Bento Do Sapucaí"	"Pedra do Baú"	0	0	-45.7299995422363	-22.6800003051758	18089												"Arvoreta de 10metros., flores creme esverdeadas e flores velhas."	
"2019-08-20 10:02:47-03"	UNICAMP	UEC	114945	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Cielo-Filho, R"					138		"Gaspar, D"	2000	02	25				Brazil	"São Paulo"	Campinas	"condomínio Colinas do Atibaia"	0	0	-47.060001373291	-22.8999996185303	23900												"Árvore de aprox. 8m alt., casca lisa, flores verde e amarelo, fruots vermelhos. Indivíduo 1200"	UEC093093
"2019-08-20 10:02:47-03"	UNICAMP	UEC	136990	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."						268		"Yamamoto, LF"	1998	10	14				Brazil	"São Paulo"	Pedreira	"Fazenda Bela Vista"	0	0	-46.9000015258789	-22.7399997711182	12927												"fruto, Fruto verde, Árvore, 7 m"	UEC093092
"2019-08-20 10:02:47-03"	UNICAMP	UEC	136991	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."						109		"Yamamoto, LF"	1998	08	11				Brazil	"São Paulo"	Pedreira	"Fazenda Bela Vista"	0	0	-46.9000015258789	-22.7399997711182	12927												"flor, Flores de pétala verde, cheiro forte. Árvore, 4 m."	UEC093091
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154012	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				1764		"Santos, K"	2000	05	18				Brazil	"São Paulo"	Campinas	"Campinas/ Itatiba, Mata Ribeirão Cachoeira."	-46.916667	-22.816667															"Árvore semidecídua; zoocórica. Altura total: 10m; altura do fuste: 8m. PAP: 27cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC093095
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154013	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				3746		"Santos, K"	2001	01	16				Brazil	"São Paulo"	Campinas	"Campinas/Itatiba, Mata do Macuco."	-46.933333	-22.783333															"Árvore semidecídua; zoocórica. Altura total:8m; altura do fuste: 5m. PAP: 45 cm. Casca lisa, madeira muito leve, nome popular: araticum-do-mato."	UEC093094
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154015	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				1811		"Santos, K"	2000	05	23				Brazil	"São Paulo"	Campinas	"Campinas/ Itatiba, Mata Ribeirão Cachoeira."	-46.916667	-22.816667															"Árvore semidecídua; zoocórica. Altura total: 8m; altura do fuste: 2m. PAP: 86cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC099587
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154033	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				2385		"Santos, K"	2000	06	28				Brazil	"São Paulo"	Campinas	"Campinas/ Itatiba, Mata Santa Helena."	-46.9	-22.9															"Árvore semidecídua; zoocórica. Altura total: 7m; altura do fuste: 6,5m. PAP: 35cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC093097
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154034	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				3100		"Santos, K"	2000	08	19				Brazil	"São Paulo"	Campinas	"Campinas/Itatiba, Mata Capoeira Grande."	-46.9	-22.866667															"Árvore semidecídua; zoocórica. Altura total: 6m; altura do fuste: 5m. PAP: 18cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC093098
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154035	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				3599		"Santos, K"	2000	11	03				Brazil	"São Paulo"	Campinas	"Campinas/ Itatiba. Mata Espírito Santo."	-46.95	-22.8															"Árvore semidecídua; zoocórica. Altura total: 12m; altura do fuste: 8,5m. PAP: 51cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC042981
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154042	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				1855		"Santos, K"	2000	06	10				Brazil	"São Paulo"	Campinas	"Campinas/Itatiba, Mata Santana do Atalaia."	-46.883333	-22.8															"Árvore semidecídua; zoocórica. Altura total: 15m; altura do fuste: 8m. PAP: 59cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC099588
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154043	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				3923		"Santos, K"	2001	01	23				Brazil	"São Paulo"	Morungaba	"Campinas/ Itatiba, Mata Malabar III."	-46.866667	-22.916667															"Árvore semidecídua; zoocórica. Altura total: 15m; altura do fuste: 8m. PAP: 53cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC093096
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154044	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				3336		"Santos, K"	2000	08	24				Brazil	"São Paulo"	Campinas	"Campinas/Itatiba, Mata Malabar II."	-46.85	-22.9															"Árvore semidecídua; zoocórica. Altura total: 15m; altura do fuste: 10m. PAP: 71cm. Casca lisa; madeira muito leve; nome popular: araticum-do-mato."	UEC093100
"2019-08-20 10:02:47-03"	UNICAMP	UEC	154045	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"Santos, K"	2001				2712		"Santos, K"	2000	07	06				Brazil	"São Paulo"	Campinas	"Campinas/Itatiba, Mata FAzenda Malabar,"	-46.883333	-22.916667															"Árvore semidecídua; zoocórica. Altura total:9m; altura do fuste: 7,5m. PAP: 26 cm. Casca lisa, madeira muito leve, nome popular: araticum-do-mato."	UEC099582
"2019-08-20 10:02:47-03"	UNICAMP	UEC	60836	"Rollinia sylvatica"	S	Plantae	Magnoliopsida			Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."						4404		"Tamashiro, JY; Rodrigues, RR; Haddad, CFB"	1984						Brazil	"São Paulo"	Campinas	"Reserva Municipal de Santa Genebra - Campinas"	0	0	-47.060001373291	-22.8999996185303	23900												Mata	UEC104518
"2019-08-20 10:04:16-03"	UNICAMP	UEC	130449	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"						0380		"Kinoshita, LS; Fernandes, R; Camargo, TS"	2003	03	20				Brazil	"São Paulo"	Campinas	"Barão de Geraldo, Próximo ao Laboratório Sincontron."	-47.05	-22.8															Herbacea.	UEC189530
"2019-08-20 10:04:16-03"	UNICAMP	UEC	132923	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2010				1030		"Pansarin, ER; Mickeliunas, L"	2003	03	14				Brazil	"São Paulo"	Itatiba	"Estrada que liga Itatiba a Bragança Paulista., Km 33,5, no Condomínio Quinta da Baroneza, na mata que pertence ao condomínio."	0	0	-46.8300018310547	-23	17442													UEC189539
"2019-08-20 10:04:16-03"	UNICAMP	UEC	148245	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Dinato, DO"	2008				28		"Dahlström, L"	2008	04	16				Brazil	"São Paulo"	"Luís Antônio"	"Fragmento de floresta"	0	0	-47.7000007629395	-21.5499992370605	26872													UEC189504
"2019-08-20 10:04:16-03"	UNICAMP	UEC	149339	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2010				739		"Silva, SJ; Caetano, APS; Cortez, PA"	2009	05	26				Brazil	"São Paulo"	Itirapina	"Grauna, Cerrado. Solo areno-argiloso."	0	0	-47.8199996948242	-22.25	22843												"Arbusto com 2 m de altura. Folhas com a face inferior Ferrugínea, frutos imaturo verdes. Botões Ferrugíneus."	UEC039647
"2019-08-20 10:04:16-03"	UNICAMP	UEC	150785	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"						92		"Lima, CR; Baitello, JB; Cielo-Filho, R"	2008	08	27				Brazil	"São Paulo"	Itapeva	"Estação ecológica"	-49.666667	-24.666667															"Árvore 7m, flores em botão."	UEC189528
"2019-08-20 10:04:16-03"	UNICAMP	UEC	151183	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2010				19		"Torres, RB; Figueiredo, N; Oliveira, AR"	1986	09	10				Brazil	"São Paulo"	Angatuba	"Estação Ecológica de Angatuba. Mata Secundária."	-48.585472	-23.710861															"Arvoreta 5 m. Botões florais ferrugíneos. Flores amarelas. Frutos jovens lisos"	UEC189538
"2019-08-20 10:04:16-03"	UNICAMP	UEC	151963	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2010				01		"Duarte, J"	1995	05	13				Brazil	"São Paulo"	"Mogi Guaçu"	"Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												"Arvoreta de 4 a 5 metros, com flores esverdeadas."	UEC189536
"2019-08-20 10:04:16-03"	UNICAMP	UEC	152361	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2001	07			s.n.		Soares	1995	04	19				Brazil	"São Paulo"	"Mogi Guaçu"	"Fazenda Campininha, Cerrado, em beira de estrada."	0	0	-46.9421997070312	-22.372200012207	39309												"porte arbóreo, corolaverde, frutos imaturos verdes, folhas compostas dgitadas."	UEC189537
"2019-08-20 10:04:16-03"	UNICAMP	UEC	188708	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2015	09			FUEL11261		"Soares-Silva, LH; Chagas e Silva, F; Silva"	1993	08	01				Brazil	"São Paulo"	Itararé	"Estrada do campo de aviação."	0	0	-49.3400001525879	-24.1100006103516	27729												"Árvore de cerrado com 5,0 m de alt.; botão floral ferrugineo, flores esverdeadas, frutos imaturos marrons."	UEC126692
"2019-08-20 10:04:16-03"	UNICAMP	UEC	195045	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Monge, M"					2059		"Monge, M"	2013	08	15				Brazil	"São Paulo"	"São Carlos"	"Estrada 29, 2 km antes da entrada de Pedreira"	-47.874722	-21.906389															"Subarbusto, 1,5 m de altura, frutos e botões.; Cerradão"	UEC136042
"2019-08-20 10:04:16-03"	UNICAMP	UEC	197955	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Silva, BG"	2017	06	30		85		"Pires, TP; Silva, BG"	2017	05	10				Brazil	"São Paulo"	Jundiaí	"Cerrado do Parque da Cidade"	-46.881389	-23.151667					729	729									"Hábito arbustivo com 2m de altura, em ambiente semi sobreado e com solo arenoso.; Stricto sensu"	UEC154342
"2019-08-20 10:04:16-03"	UNICAMP	UEC	201402	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Silva, BG"	2018	08	10		448		"Silva, BG; Duarte, LSC; Lima, GM"	2018	07	12				Brazil	"São Paulo"	Jundiaí		-47.496006	-23.269767																UEC177927
"2020-02-10 17:49:36-03"	UNICAMP	UEC	25449	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				11454		"Stubblebine, WH; Vieira, AOS; Cytrovita, M"	1980	09	17				Brazil	"São Paulo"	"Mogi Guaçu"	"Estação Experimental de Campininha."	0	0	-46.9421997070312	-22.372200012207	39309												"Árvore 4,5m alt. frutos.; Cerradão."	UEC160928
"2019-08-20 10:04:16-03"	UNICAMP	UEC	32685	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				14315		"Martins, FR"	1982	10	09				Brazil	"São Paulo"	"Mogi Guaçu"	"Reserva biológica Mogi guaçu."	0	0	-46.9421997070312	-22.372200012207	39309												"Arvoreta de 5m, frutos vinosos.; Cerrado."	UEC160906
"2019-08-20 10:04:16-03"	UNICAMP	UEC	33224	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				14789		"Marcondes-Ferreira, W"	1983	07	17				Brazil	"São Paulo"	Buri	"Faz. Ipuaçu. Beira de Estrada."	0	0	-48.5900001525879	-23.7900009155273	28249												"Arbusto ca. 2,5m.; Resto de Cerradão."	UEC160909
"2019-08-20 10:04:16-03"	UNICAMP	UEC	36674	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				12		"Arasaki, F"	1994	07	24				Brazil	"São Paulo"	Itirapina	"Cerrado do Anibal."	0	0	-47.8199996948242	-22.25	22843												Cerado.	UEC160896
"2019-08-20 10:04:16-03"	UNICAMP	UEC	40206	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				16885		"Bertoni, JEA"	1981	05	14				Brazil	"São Paulo"	"Porto Ferreira"	"Reserva Estadual Porto Ferreira."	0	0	-47.4700012207031	-21.8500003814697	13859												"Arbusto 4m flores creme amareladas.; Cerrado."	UEC160907
"2019-08-20 10:04:16-03"	UNICAMP	UEC	43155	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				s.n.		"Ratter, JA; et al."	1983	11	11				Brazil	"São Paulo"	Angatuba	"Instituto Florestal de S.P,."	-48.416667	-23.45															"Small, slender tree, 4,5m tall, 4,5cm d.b.h.; In dense Cerrado."	UEC160899
"2019-08-20 10:04:16-03"	UNICAMP	UEC	44783	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				1105		"Hernandes L.R.; et al."	1986	05	13				Brazil	"São Paulo"	Botucatu	"À margem da rodovia municipal (estrada do Roberto), que liga Victoriana ao rio Bonito Campo e nautica, a mais ou menos 5km de vitoriana, Fazenda Gold."	-48.297222	-22.8															"2,5m de altura, cálice marrom, corola verde clarocom odor, frutos verdes e marrons"	UEC160905
"2019-08-20 10:04:16-03"	UNICAMP	UEC	48551	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				4815		"Ramos, MEM; et al."	1977	06	02				Brazil	"São Paulo"	"Mogi Guaçu"	"Fazenda Campininha."	0	0	-46.9421997070312	-22.372200012207	39309												"Arbusto até 2m., inflorescência ferrugínea.; Nativo em Cerrado."	UEC160897
"2019-08-20 10:04:16-03"	UNICAMP	UEC	48552	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				4311		"Leitão Filho, HF; et al."	1977	01	20				Brazil	"São Paulo"	"Mogi Guaçu"	"Estação experimental do Mogi guaçu. Fazenda Campininha."	0	0	-46.9421997070312	-22.372200012207	39309												"Arvoreta até 5m. Flores cremes com cálice e folhas ferruginosas.; Em Cerrado alto."	UEC160900
"2019-08-20 10:04:16-03"	UNICAMP	UEC	49549	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				7543		"Assumpção, CT"	1979	05	15				Brazil	"São Paulo"	Anhembi	"Barreiro Rico."	-48.226833	-22.794944															"Shrub.; In a \"Cerrado\" - likearea inthe midst of a forest."	UEC160893
"2019-08-20 10:04:16-03"	UNICAMP	UEC	50714	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				19747		"Castro, AAIF"	1985	07					Brazil	"São Paulo"	"Santa Rita do Passa Quatro"	"Parque Estadual de Vaçununga, gleba pé de Gigante, Rod. Anhanguera, km 255-7."	-47.6	-21.633333					690	690									"Arbusto 3m, pétalas ferrugíneas externamente, creme-esverdeadas internamente.; Cerrado."	UEC160908
"2020-02-18 09:32:36-03"	UNICAMP	UEC	54238	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				22236		"Grombone-Guaratini, MT; Silveira, LT"	1989	09	27				Brazil	"São Paulo"	"Mogi Guaçu"	"Reserva do Instituto Floretal."	0	0	-46.9421997070312	-22.372200012207	39309												"Arvoreta com 2m alt. Folhas prateadas na face abaxial, frutos vináceos.; Cerrado."	UEC160895
"2019-08-20 10:04:16-03"	UNICAMP	UEC	55692	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				21376		"Neto, JAAM; et al."	1987	11	16				Brazil	"São Paulo"	Atibaia	"Fazenda Grota Funda."	0	0	-46.5499992370605	-23.1100006103516	21675													UEC160910
"2019-08-20 10:04:16-03"	UNICAMP	UEC	56101	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				110A		"Sciamarelli, A; Vicente, J"	1989	07	15				Brazil	"São Paulo"	Cajuru	"Fazenda Santa."	0	0	-47.2999992370605	-21.2700004577637	21243												"Arbusto 4m, frutos verdes (alguns arrocheados).; Carlota cerrado."	UEC160934
"2019-08-20 10:04:16-03"	UNICAMP	UEC	57769	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				22470		"Franco, ALM; Buzato, S"	1989	09	27				Brazil	"São Paulo"	"Mogi Guaçu"	"Cerrado da Campininha."	0	0	-46.9421997070312	-22.372200012207	39309												"Árvore 8m.; Cerrado."	UEC160932
"2020-02-18 09:32:36-03"	UNICAMP	UEC	60185	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				22596		"Silveira, LT; Grombone-Guaratini, MT"	1989	10	24				Brazil	"São Paulo"	"Águas de Santa Bárbara"	"Reserva do Instituto florestal."	0	0	-49.238899230957	-22.8805999755859	18363												"Arvoreta 2m de alt. Folhas cartáceas; frutos verdes."	UEC160970
"2019-08-20 10:04:16-03"	UNICAMP	UEC	61829	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				28701		"Tozzi, AMGA; Medeiros, HF"	1993	04	07				Brazil	"São Paulo"	"Mogi Guaçu"	"Fazenda Campininha, Reserva Biológica do Instituto florestal."	0	0	-46.9421997070312	-22.372200012207	39309												"Arvoreta de 3 metros de altura. Face inferior dos foliolos e inflorescencia ferrugínea. Flor esverdeada.; Cerrado- Margem de Cerradão."	UEC160894
"2019-08-20 10:04:16-03"	UNICAMP	UEC	61940	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				s.n.		"Almeida, RJ"	1992	05	17				Brazil	"São Paulo"	Analândia	"Parque Rawvitscher."	0	0	-47.6599998474121	-22.1200008392334	14271												"Arbusto 3m altura. Estruturas reprodutivas ferrugieas - frequente.; Cerrado."	UEC160948
"2019-08-20 10:04:16-03"	UNICAMP	UEC	62014	"Schefflera vinosa"	S	Plantae	Magnoliopsida			Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin"	"Fiaschi, P"	2005				s.n.		"Bernacci, LC; Cordeiro"	1986	04	28				Brazil	"São Paulo"	"São Carlos"	"Fazenda Canchim."	0	0	-47.8899993896484	-22.0100002288818	45913												"Arvoreta ca. 2m alt. Botões esverdeados.; Cerrado."	UEC160901
