datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-10-16 14:13:30-03"	UEL	FUEL	27212	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Bufo, LVB; Rodrigues, RR"	2012				s.n.		"Bufo, LVB; Sabadim, PC"							Brasil	"São Paulo"	"Porto Feliz"	"Ribeirão Avecuia"	0	0	-47.5200004577637	-23.2099990844727	19715		0	0									"Floresta Ciliar."	
"2019-10-16 14:13:30-03"	UEL	FUEL	33504	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Franco, GADC"	1998				304		"Souza, LC"	1998	03	17				Brasil	"São Paulo"	Itapetininga	"Estação Experimental"	0	0	-48.0499992370605	-23.5900001525879	40712		0	0									"Porte arbóreo; capão dos veados."	
"2019-10-16 14:13:30-03"	UEL	FUEL	34479	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Pastore, JA"	2002				s.n.		"Pastore, JA; et al."	2002	02	01				Brasil	"São Paulo"	"São Vicente"	"Parque Estadual Xixová-Japuí, Japuí"	0	0	-46.3899993896484	-23.9599990844727	25482		0	0									"Arvore 10m; botões florais creme; 23°58'37\"S e 46°22'19'' - 46°24'42''W; trilha da pedreira; segundo acesso, sentido costeira."	
"2019-10-16 14:13:30-03"	UEL	FUEL	40484	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Aragaki, S"	1995	02	21		522		"Aragaki, S"	1995	02	21				Brasil	"São Paulo"	"São Paulo"	"Parque Municipal Alfredo Volpi"	-46.7	-23.583333					0	0									"Árvore, 12m alt. Flores envolvidas em invólucro amarelo."	
"2019-10-16 14:13:30-03"	UEL	FUEL	40565	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Franco, GADC"	2006	10			6179		"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; C.O. da Silva"	2006	08	30				Brasil	"São Paulo"	"São Miguel Arcanjo"	"PECB, Trilha da Varginha 4, SAD69, Zona 23J"	0	0	-47.9900016784668	-23.8700008392334	27904		893	893									"Árvore 12m, frutos imaturos verdes. SAD69, Zona 23J, 800926S, 7330651W."	
"2019-10-16 14:13:30-03"	UEL	FUEL	47413	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Rodrigues, RR"	2010				9067		"Souza, VC; et al."	1995	09	04				Brasil	"São Paulo"	Eldorado	"Parque Estadual de Jacupiranga, núcleo da Caverna, trilha para o mirante mais alto, mata Alântica com transição para campo de altitude"	0	0	-48.0999984741211	-24.5200004577637	38804		0	0									"Arbusto, ca. 4m de altura; frutos imaturos verdes."	
"2019-10-16 14:13:30-03"	UEL	FUEL	47416	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Souza, VC"	2003	05	15		1		"Bernardo, KD"	1997	11	25				Brasil	"São Paulo"	"São Pedro"	"mata latifoliada tropical de encosta"	0	0	-47.9099998474121	-22.5400009155273	19379		0	0									"Arbusto com 4m de altura; frutos imaturos."	
"2019-10-16 14:13:30-03"	UEL	FUEL	53406	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Sabino, G"					368		"Marcusso, GM"	2014	01	20				Brasil	"São Paulo"	Botucatu	"Escola do Meio Ambiente"	-48.458697	-22.926944					850	850									"Árvore ca. 13 m; Floresta Estacional Semidecidual"	
"2019-10-16 14:13:30-03"	UEL	FUEL	7124	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."		2012				20208		"Bernacci, LC"	1988	04	12				Brasil	"São Paulo"	"Mogi Guaçu"	"Estação Experimental da Campininha, Cerrado"	0	0	-46.9421997070312	-22.372200012207	39309		0	0									"Árvore. 13m. Flores amarelas. Ocorre em formação densa."	
"2019-10-16 14:13:30-03"	UEL	FUEL	8466	"Pera glabrata"	PreservedSpecimen	Plantae	Tracheophyta		Malpighiales	Peraceae	Pera	glabrata		"(Schott) Baill."	"Dias, MC"	2012				s.n.		"L.W. de Oliveira"	1990	05	20				Brasil	"São Paulo"	Assis	"Parque Buracão"	0	0	-50.4099998474121	-22.6599998474121	23972		0	0									"Arbórea; frutos cor verde."	
"2016-02-29 20:25:18-03"	UFMT	UFMT	3492	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, N.C."	2008	07	31		17806		"Morellato-Fonzar, L.P.C.; Rodrigues, R.R."	1985	03	08				Brasil	"São Paulo"	Jundiaí	"Serra do Japi."	0	0	-46.8800010681152	-23.1800003051758	17840												"Árvore, 6m de altura, flores amarelas, masculinas.; Mata de altitude."	
"2016-02-29 20:25:18-03"	UFMT	UFMT	3493	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, N.C."	2008	07	31		16106		"Rodrigues, R.R.; Morellato-Fonzar, L.P.C."	1984	06	12				Brasil	"São Paulo"	Jundiaí	"Serra do Japí, Mirante."	0	0	-46.8800010681152	-23.1800003051758	17840												"Árvore, 4m de altura com flores."	
"2019-11-21 10:14:01-03"	IBt	SP	101006	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1994	09	20		57		"Coe Teixeira, B"	1966	06	15				Brasil	"São Paulo"	"São Paulo"	Morumbi	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:01-03"	IBt	SP	102934	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1985	05	13		14391		"Mattos, J; Mattos, N"	1966	12	27				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos"	0	0	-46.5299987792969	-23.6599998474121	27258												"Na mata virgem, pequena árvore"	
"2019-11-21 10:14:01-03"	IBt	SP	120580	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		3		"Silva, JS"	1972	01	12				Brasil	"São Paulo"	"São Paulo"	"nativa no parque do Estado e Jardim Botânico"	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:01-03"	IBt	SP	127091	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		332		"Silva, JS"	1974	06	25				Brasil	"São Paulo"	"São Paulo"	"nativa no Jardim Botânico e Parque do Estado"	0	0	-46.6300010681152	-23.5400009155273	53584												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	128666	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1984	09	20		386		"Silva, JS"	1975	04	28				Brasil	"São Paulo"	"São Paulo"	"Parque Estadual das Fontes do Ipiranga"	0	0	-46.6300010681152	-23.5400009155273	53584												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	13776	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Usteri, A"	1907	04	14				Brasil	"São Paulo"	"São Paulo"	Jaraguá	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:01-03"	IBt	SP	13776a	"Pera glabrata"	Carpo	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Usteri, A"	1907	04	14				Brasil	"São Paulo"	"São Paulo"	Jaraguá	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:01-03"	IBt	SP	153031	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1984	09	20		s.n.		"Leitão Filho, HF; Shepherd, GJ"	1977	03					Brasil	"São Paulo"	Campinas	"Fazenda Santa Genebra"	0	0	-47.060001373291	-22.8999996185303	23900												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	153032	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1984	09	20		s.n.		"Toledo Filho, DV; Giannotti, E"	1977	07	13				Brasil	"São Paulo"	Itirapina	"Estação Experimental de Itirapina"	0	0	-47.8199996948242	-22.25	22843												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	153302	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						s.n.		"Semir, J; et al."	1977	06	16				Brasil	"São Paulo"	Valinhos	"Reserva Florestal de Valinhos, Beira da mata"	0	0	-46.9900016784668	-22.9699993133545	12075												Arbusto	
"2019-11-21 10:14:01-03"	IBt	SP	154784	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						s.n.		"Giannotti, E"	1977	03	11				Brasil	"São Paulo"	Itapetininga	"Estação Experimental de Itapetininga. Instituto Florestal"	0	0	-48.0499992370605	-23.5900001525879	40712												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	162274	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Vaz, AMSF"	1979	09	11		7		"Barreto, RAH"	1979	05	31				Brasil	"São Paulo"	"São Joaquim da Barra"		-47.783333	-20.633333																
"2019-11-21 10:14:01-03"	IBt	SP	162682	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			215		"De-Grande, DA; Lopes, EA"	1979	02	05				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Trilha de acesso à captação de água."	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	165552	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1984	09	20		714		"Sakane, M"	1977	11	24				Brasil	"São Paulo"	"Mogi Guaçu"	"Pádua Sales, Reserva Biológica da Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	166059	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		916		"Mantovani, W"	1980	08	06				Brasil	"São Paulo"	"Mogi Guaçu"	"Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	169569	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		189		"Sugiyama, M; Mantovani, W"	1981	04	28				Brasil	"São Paulo"	"Mogi Guaçu"	"Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	178633	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		3855		"Rosa, NA; Murça Pires, J"	1980	11	25				Brasil	"São Paulo"	"São Paulo"	"ao lado do orquidário do Instituto de Botânica de SP&nf;Capoeira de terra firme"	0	0	-46.6300010681152	-23.5400009155273	53584												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	180448	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		202		"Melo, MMRF; Chiea, SAC"	1980	02	12				Brasil	"São Paulo"	"Mogi Guaçu"	"Estação Experimental de Moji-Guaçu, Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	184689	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1984	09	20		539		"Pirani, JR; Yano, O"	1983	02	25				Brasil	"São Paulo"	"Ilha Comprida"	"mata de restinga"	0	0	-47.5400009155273	-24.7399997711182	49747												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	1945	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		537		"Campos Novaes, J"							Brasil	"São Paulo"	Campinas		0	0	-47.060001373291	-22.8999996185303	23900													
"2019-11-21 10:14:01-03"	IBt	SP	195948	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		354		"Sugiyama, M; Chiea, SAC"	1983	09	22				Brasil	"São Paulo"	Jundiaí	"Reserva da Serra do Japi"	0	0	-46.8800010681152	-23.1800003051758	17840												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	196970	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1986	08	17		1240		"Kirizawa, M; Guerra, TP"	1984	05	22				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	0	0	-46.5299987792969	-23.6599998474121	27258												"Área de vegetação mais seca, próximo do morro Chapeuzinho, árvore +-5,0m alt., botões florais amarelo limão, antera amarela"	
"2019-11-21 10:14:01-03"	IBt	SP	199276	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1985	10	25		1330		"Kirizawa, M; Lopes, EA; Sugiyama, M"	1984	10	16				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	0	0	-46.5299987792969	-23.6599998474121	27258												"Picada um, região de aceiro, árvore +-3,0m alt., fruto verde, folha com odor de couve ao ser amassada"	
"2019-11-21 10:14:01-03"	IBt	SP	200241	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"					72		"Martuscelli, P"	1984	08	19				Brasil	"São Paulo"	Miracatu	"Sítio Irapuã Km 348,5 - BR 116."	0	0	-47.4599990844727	-24.2800006866455	43974												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	200732	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			840		"Barros, F"	1983	06	09				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, margens do rio Sítio Grande"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:01-03"	IBt	SP	200953	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Mantovani, W"					1023		"Barros, F"	1984	03	22				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Praia de Ipanema."	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore, crescendo em mata de restinga."	
"2019-11-21 10:14:01-03"	IBt	SP	202427	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1986	08	17		599		"Sugiyama, M; Lopes, EA; Kirizawa, M; Guerra, TP"	1985	05	30				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	0	0	-46.5299987792969	-23.6599998474121	27258												"Árvore 4,0m., flores amarelas, na picada quatro"	
"2019-11-21 10:14:04-03"	IBt	SP	202703	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			537		"Jung Mendaçolli, SL; Lopes, EA"	1983	05	24				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Estrada da Captação. &nf;Transição restinga-mata."	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore caída."	
"2019-11-21 10:14:04-03"	IBt	SP	20503	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Pena, EM"	1988	03	03		s.n.		"Hoehne, FC"	1927	05	23				Brasil	"São Paulo"	"Mogi Mirim"		0	0	-46.9500007629395	-22.4300003051758	19575													
"2019-11-21 10:14:04-03"	IBt	SP	210072	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			1237		"Barros, F; Martuscelli, P"	1986	04	07				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, proximidades da Base do CEPARNIC"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	210392	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"					416		"Romaniuc Neto, S; et al."	1986	03	18				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	215530	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Kirizawa, M"	1987	04	01		1834		"Kirizawa, M; Lopes, EA"	1987	02	24				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	0	0	-46.5299987792969	-23.6599998474121	27258												"Picada quatro, perto da vinte sete, árvore com diâm. 10,0cm, flores jovens masculinas"	
"2019-11-21 10:14:04-03"	IBt	SP	215976	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						660		"Melo, MMRF; et al."	1986	02	27				Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:14:04-03"	IBt	SP	216042	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			559		"Melo, MMRF; et al."	1985	03	07				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Praia de Ipanema"	0	0	-47.9199981689453	-25.0100002288818	37574												"Madeira usada na fabricação de remos."	
"2019-11-21 10:14:04-03"	IBt	SP	219103	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"					1370		"Barros, F"	1987	04	13				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Trilha da captação de água."	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	220855	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			1975		"Kirizawa, M"	1987	12	08				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Morro do Jacare·, parte baixa com mata de encosta."	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	220890	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		1999		"Kirizawa, M"	1987	12	09				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Ilha do Bom Abrigo"	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore. Encontrada também na Ilha do Cardoso."	
"2019-11-21 10:14:04-03"	IBt	SP	221440	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1989	10			748		"Sugiyama, M; Kirizawa, M"	1988	05	17				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Sítio do Sr. Laurindo"	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore pequena."	
"2019-11-21 10:14:04-03"	IBt	SP	223540	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1988	08			780		"Sugiyama, M; Lopes, EA; Kirizawa, M"	1988	08	15				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	0	0	-46.5299987792969	-23.6599998474121	27258												"Árvore 3,5m., na capoeira da área de campo"	
"2019-11-21 10:14:04-03"	IBt	SP	223974	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1988	12			1498		"Barros, F"	1988	04	07				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, estrada para a captação - na faixa transição mata-restinga"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	223975	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1988	12			1499		"Barros, F"	1988	04	07				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Estrada para a Captação. Faixa de transição mata-restinga."	0	0	-47.9199981689453	-25.0100002288818	37574												Arvoreta	
"2019-11-21 10:14:04-03"	IBt	SP	226242	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		258		"Mantovani, W; Catharino, ELM"	1985	03	19				Brasil	"São Paulo"	Piracicaba	"Horto Florestal de Tupi. Mata secundária."	0	0	-47.6399993896484	-22.7199993133545	44778												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	234369	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"					99		"Mamede, MCH; Andreata, RHP"	1988	10	18				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Alto do Morro Jacare·"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	234578	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Kuhlmann, M"	1958	08	28				Brasil	"São Paulo"	"São Paulo"	"Mata natural do Parque do Estado em estudo."	0	0	-46.6300010681152	-23.5400009155273	53584												"Árvore n¦ 40."	
"2019-11-21 10:14:04-03"	IBt	SP	235500	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sugiyama, M"	1989	04	29		s.n.		"Vuono, YS"	1989	04	28				Brasil	"São Paulo"	"Santo André"	"E.B. do Alto da Serra de Paranapiacaba"	-46.316667	-23.783333					750	900										
"2019-11-21 10:14:04-03"	IBt	SP	23650	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1999	09	20		s.n.		s.col.	1999	08	23				Brasil	"São Paulo"	Cubatão	Várzea	0	0	-46.4199981689453	-23.8899993896484	15123												"Árvore alta."	
"2019-11-21 10:14:04-03"	IBt	SP	237353	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1990	05			1735		"Barros, F"	1989	04	26				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Estrada para a captação de água doce.&nf;Restinga de mirtáceas."	0	0	-47.9199981689453	-25.0100002288818	37574												Arvoreta	
"2019-11-21 10:14:04-03"	IBt	SP	237487	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Koscinsky, M"	1936	04					Brasil	"São Paulo"	"São Paulo"	"Serra da Cantareira"	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:04-03"	IBt	SP	237495	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Pickel, B"	1942	03	09				Brasil	"São Paulo"	"São Paulo"	"Bairro da Penha. Mata."	0	0	-46.6300010681152	-23.5400009155273	53584													
"2019-11-21 10:14:04-03"	IBt	SP	237938	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1990	05			477		"Cordeiro, I; et al."	1988	08	24				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Morro de Foles, mata."	0	0	-47.9199981689453	-25.0100002288818	37574												Arvoreta	
"2019-11-21 10:14:04-03"	IBt	SP	238191	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Costa, MP"	1990	11	20		547		"Cordeiro, I; et al."	1990	03	15				Brasil	"São Paulo"	Iguape	"Reserva da Juréia, Campo do alto do morro próximo à Ponta da Juréia."	0	0	-47.5499992370605	-24.7000007629395	55628		300	300									"Arbusto até 1m alt."	
"2019-11-21 10:14:04-03"	IBt	SP	238613	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1990	05			1819		"Barros, F"	1990	05	07				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Estrada para o Morro da Captação, mata de restinga."	0	0	-47.9199981689453	-25.0100002288818	37574												"Árvore. Madeira de boa qualidade utilizada na confecção de remos."	
"2019-11-21 10:14:04-03"	IBt	SP	244	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Hoehne, FC"	1917	06	22				Brasil	"São Paulo"	"São Paulo"	"Butantã. Mata"	0	0	-46.6300010681152	-23.5400009155273	53584												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	244a	"Pera glabrata"	Carpo	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bigio, NC"	2008	08	22		s.n.		"Hoehne, FC"	1917	06	22				Brasil	"São Paulo"	"São Paulo"	"Butantã. Mata"	0	0	-46.6300010681152	-23.5400009155273	53584												Árvore	
"2019-11-21 10:14:04-03"	IBt	SP	245404	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I"	1992	07			1931		"Barros, F"	1990	09	13				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, estrada para a Turbina; transição entre a mata de restinga e a floresta de planície"	0	0	-47.9199981689453	-25.0100002288818	37574												Árvore	
