"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","FG","Life.Form"
"4679",20,6,"3591","Siparuna guianensis",5,"4.3","5.5","SIGU",4.3,5.5,14.521999775,23.758274375,1,23.758274375,14.521999775,2.14999909198615,2.74999883858694,"G","tree"
"4680",20,6,"3592","Siparuna guianensis",3,"1.1","1.1","SIGU",1.1,1.1,0.950330975,0.950330975,4,3.8013239,3.8013239,0.549999767717388,0.549999767717388,"G","tree"
"4681",20,6,"3593","Siparuna guianensis",5,"2.2","2.6","SIGU",2.2,2.6,3.8013239,5.3092871,4,21.2371484,15.2052956,1.09999953543478,1.29999945096837,"G","tree"
"4682",20,6,"3594","Siparuna guianensis",4,"1.3","1.9","SIGU",1.3,1.9,1.327321775,2.835284975,4,11.3411399,5.3092871,0.649999725484186,0.949999598784579,"G","tree"
"4683",20,6,"3595","Siparuna guianensis",6,"4.6","5","SIGU",4.6,5,16.6190111,19.6349375,4,78.53975,66.4760444,2.29999902863635,2.49999894416995,"G","tree"
"4684",20,6,"3596","Siparuna guianensis",5,"3.1","3.6","SIGU",3.1,3.6,7.547669975,10.1787516,4,40.7150064,30.1906799,1.54999934538537,1.79999923980236,"G","tree"
"4685",20,6,"3597","Siparuna guianensis",5,"2.9","3.4","SIGU",2.9,3.4,6.605192975,9.0791951,4,36.3167804,26.4207719,1.44999938761857,1.69999928203556,"G","tree"
"4686",20,6,"3598","Amaioua intermedia",3,"1","1.5","AMIN",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"G","tree"
"4687",20,6,"3600","Siparuna guianensis",5,"3.5","4.2","SIGU",3.5,4.2,9.621119375,13.8544119,4,55.4176476,38.4844775,1.74999926091896,2.09999911310275,"G","tree"
"4688",20,6,"3601","Siparuna guianensis",5,"4.7","5.4","SIGU",4.7,5.4,17.349430775,22.9021911,1,22.9021911,17.349430775,2.34999900751975,2.69999885970354,"G","tree"
"4689",20,6,"3602","Lacistema hasslerianum",3.5,"2.1","2.6","LAHA",2.1,2.6,3.463602975,5.3092871,4,21.2371484,13.8544119,1.04999955655138,1.29999945096837,"G","treelet"
"4690",20,6,"3603","Siparuna guianensis",6,"1.8","2.1","SIGU",1.8,2.1,2.5446879,3.463602975,4,13.8544119,10.1787516,0.89999961990118,1.04999955655138,"G","tree"
"4691",20,6,"3604","Pera obovata",6,"2.6","3.2","PEOB",2.6,3.2,5.3092871,8.0424704,4,32.1698816,21.2371484,1.29999945096837,1.59999932426877,"G","tree"
"4692",20,6,"3605","Myrcia fallax",4.5,"5.1","5.2","MYFA",5.1,5.2,20.428188975,21.2371484,1,21.2371484,20.428188975,2.54999892305334,2.59999890193674,"G","tree"
"4693",20,6,"3606","Siparuna guianensis",3,"1.1","1.4","SIGU",1.1,1.4,0.950330975,1.5393791,4,6.1575164,3.8013239,0.549999767717388,0.699999704367585,"G","tree"
"4694",20,6,"3607","Amaioua intermedia",5,"3.4","4.1","AMIN",3.4,4.1,9.0791951,13.202531975,4,52.8101279,36.3167804,1.69999928203556,2.04999913421936,"G","tree"
"4695",20,6,"3608","Siparuna guianensis",6,"5.1","5.9","SIGU",5.1,5.9,20.428188975,27.339686975,1,27.339686975,20.428188975,2.54999892305334,2.94999875412054,"G","tree"
"4696",20,6,"3609","Siparuna guianensis",7,"4.4","5.2","SIGU",4.4,5.2,15.2052956,21.2371484,1,21.2371484,15.2052956,2.19999907086955,2.59999890193674,"G","tree"
"4697",20,6,"3610","Siparuna guianensis",2.3,"1","1.4","SIGU",1,1.4,0.7853975,1.5393791,4,6.1575164,3.14159,0.499999788833989,0.699999704367585,"G","tree"
"4698",20,6,"3611","Siparuna guianensis",5,"2.2","3.4","SIGU",2.2,3.4,3.8013239,9.0791951,4,36.3167804,15.2052956,1.09999953543478,1.69999928203556,"G","tree"
"4699",20,6,"3612","Siparuna guianensis",5,"3.9","4.5","SIGU",3.9,4.5,11.945895975,15.904299375,4,63.6171975,47.7835839,1.94999917645256,2.24999904975295,"G","tree"
"4700",20,6,"3613","Copaifera langsdorffii",4,"2.2","2.8","COLA",2.2,2.8,3.8013239,6.1575164,4,24.6300656,15.2052956,1.09999953543478,1.39999940873517,"G","tree"
"4701",20,6,"3614","Cupania tenuivalvis",4,"2.4","2.7","CUTE",2.4,2.7,4.5238896,5.725547775,4,22.9021911,18.0955584,1.19999949320157,1.34999942985177,"G","treelet"
"4702",20,6,"3615","Siparuna guianensis",4,"1.4","1.9","SIGU",1.4,1.9,1.5393791,2.835284975,4,11.3411399,6.1575164,0.699999704367585,0.949999598784579,"G","tree"
"4703",20,6,"3616","Siparuna guianensis",2,"1.6","2","SIGU",1.6,2,2.0106176,3.14159,4,12.56636,8.0424704,0.799999662134383,0.999999577667978,"G","tree"
"4704",20,6,"3617","Amaioua intermedia",2.3,"1","3.6","AMIN",1,3.6,0.7853975,10.1787516,4,40.7150064,3.14159,0.499999788833989,1.79999923980236,"G","tree"
"4705",20,6,"3618","Siparuna guianensis",4,"1","1.4","SIGU",1,1.4,0.7853975,1.5393791,4,6.1575164,3.14159,0.499999788833989,0.699999704367585,"G","tree"
"4706",20,6,"3619","Siparuna guianensis",4.5,"1.5","1.8","SIGU",1.5,1.8,1.767144375,2.5446879,4,10.1787516,7.0685775,0.749999683250984,0.89999961990118,"G","tree"
"4707",20,7,"3620","Ocotea corymbosa",11,"10.4","10.6","OCCO",10.4,10.6,84.9485936,88.2472631,1,88.2472631,84.9485936,5.19999780387349,5.29999776164028,"G","tree"
"4708",20,7,"3621","Ocotea corymbosa",6,"7.8","8","OCCO",7.8,8,47.7835839,50.26544,1,50.26544,47.7835839,3.89999835290511,3.99999831067191,"G","tree"
"4709",20,7,"3622","Alibertia edulis",7,"5.9","6.8","ALED",5.9,6.8,27.339686975,36.3167804,1,36.3167804,27.339686975,2.94999875412054,3.39999856407113,"F","treelet"
"4710",20,7,"3623","Eugenia punicifolia",7,"5.2","6","EUPU",5.2,6,21.2371484,28.27431,1,28.27431,21.2371484,2.59999890193674,2.99999873300394,"S","treelet"
"4711",20,7,"3624","Ocotea corymbosa",13,"27.7","30","OCCO",27.7,30,602.627647775,706.85775,1,706.85775,602.627647775,13.8499941507015,14.9999936650197,"G","tree"
"4712",20,7,"3625","Siparuna guianensis",8,"7","8.5","SIGU",7,8.5,38.4844775,56.744969375,1,56.744969375,38.4844775,3.49999852183792,4.24999820508891,"G","tree"
"4713",20,7,"3626","Siparuna guianensis",8,"6.8","8.1","SIGU",6.8,8.1,36.3167804,51.529929975,1,51.529929975,36.3167804,3.39999856407113,4.04999828955531,"G","tree"
"4714",20,7,"3627","Amaioua intermedia",8,"6.4","6.9","AMIN",6.4,6.9,32.1698816,37.392774975,1,37.392774975,32.1698816,3.19999864853753,3.44999854295453,"G","tree"
"4715",20,7,"3628","Siparuna guianensis",7,"5.3","6.7","SIGU",5.3,6.7,22.061815775,35.256493775,1,35.256493775,22.061815775,2.64999888082014,3.34999858518773,"G","tree"
"4716",20,7,"3629","Ocotea corymbosa",13,"26.8","31","OCCO",26.8,31,564.1039004,754.7669975,1,754.7669975,564.1039004,13.3999943407509,15.4999934538537,"G","tree"
"4717",20,7,"3630","Pouteria torta",8,"16.8","20.5","POTO",16.8,20.5,221.6705904,330.063299375,1,330.063299375,221.6705904,8.39999645241102,10.2499956710968,"S","tree"
"4718",20,7,"3631","Ocotea corymbosa",12,"11.1","13.7","OCCO",11.1,13.7,96.768825975,147.411256775,1,147.411256775,96.768825975,5.54999765605728,6.84999710702565,"G","tree"
"4719",20,7,"3632","Ocotea corymbosa",12,"22","24.5","OCCO",22,24.5,380.13239,471.434849375,1,471.434849375,380.13239,10.9999953543478,12.2499948264327,"G","tree"
"4720",20,7,"3633","Pouteria torta",5,"8.7","9.5","POTO",8.7,9.5,59.446736775,70.882124375,1,70.882124375,59.446736775,4.34999816285571,4.7499979939229,"S","tree"
"4721",20,7,"3634","Ocotea corymbosa",13,"23.4","24.5","OCCO",23.4,24.5,430.0522551,471.434849375,1,471.434849375,430.0522551,11.6999950587153,12.2499948264327,"G","tree"
"4722",20,7,"3635","Copaifera langsdorffii",12,"18","19.5","COLA",18,19.5,254.46879,298.647399375,1,298.647399375,254.46879,8.9999961990118,9.74999588226279,"G","tree"
"4723",20,7,"3636","Ocotea corymbosa",8,"14.7","13.5","OCCO",14.7,13.5,169.716545775,143.138694375,1,143.138694375,169.716545775,7.34999689585964,6.74999714925885,"G","tree"
"4724",20,7,"3637","Ocotea corymbosa",6,"6.8","7.2","OCCO",6.8,7.2,36.3167804,40.7150064,1,40.7150064,36.3167804,3.39999856407113,3.59999847960472,"G","tree"
"4725",20,7,"3638","Ocotea corymbosa",10,"11.1","11.5","OCCO",11.1,11.5,96.768825975,103.868819375,1,103.868819375,96.768825975,5.54999765605728,5.74999757159087,"G","tree"
"4726",20,7,"3639","Amaioua intermedia",8,"6.1","7","AMIN",6.1,7,29.224640975,38.4844775,1,38.4844775,29.224640975,3.04999871188733,3.49999852183792,"G","tree"
"4727",20,7,"3641","Eugenia punicifolia",6,"3.3","4.1","EUPU",3.3,4.1,8.552978775,13.202531975,4,52.8101279,34.2119151,1.64999930315216,2.04999913421936,"S","treelet"
"4728",20,7,"3642","Siparuna guianensis",7,"5","5.5","SIGU",5,5.5,19.6349375,23.758274375,1,23.758274375,19.6349375,2.49999894416995,2.74999883858694,"G","tree"
"4729",20,7,"3643","Siparuna guianensis",4,"1.9+1.3","2.4","SIGU",1.9,2.4,4.16260675,4.5238896,4,18.0955584,16.650427,1.15108595718147,1.19999949320157,"G","tree"
"4730",20,7,"3644","Siparuna guianensis",6,"4.7","5","SIGU",4.7,5,17.349430775,19.6349375,4,78.53975,69.3977231,2.34999900751975,2.49999894416995,"G","tree"
"4731",20,7,"3645","Eugenia punicifolia",5,"3.5","4.7","EUPU",3.5,4.7,9.621119375,17.349430775,4,69.3977231,38.4844775,1.74999926091896,2.34999900751975,"S","treelet"
"4732",20,7,"3646","Lacistema hasslerianum",5,"2.4","3.7","LAHA",2.4,3.7,4.5238896,10.752091775,4,43.0083671,18.0955584,1.19999949320157,1.84999921868576,"G","treelet"
"4733",20,7,"3647","Siparuna guianensis",8,"5.3","6","SIGU",5.3,6,22.061815775,28.27431,1,28.27431,22.061815775,2.64999888082014,2.99999873300394,"G","tree"
"4734",20,7,"3648","Siparuna guianensis",4,"2","2.6","SIGU",2,2.6,3.14159,5.3092871,4,21.2371484,12.56636,0.999999577667978,1.29999945096837,"G","tree"
"4735",20,7,"3649","Eugenia punicifolia",2.5,"2.6","3.3","EUPU",2.6,3.3,5.3092871,8.552978775,4,34.2119151,21.2371484,1.29999945096837,1.64999930315216,"S","treelet"
"4736",20,7,"3650","Alibertia edulis",5,"2.8","3.6","ALED",2.8,3.6,6.1575164,10.1787516,4,40.7150064,24.6300656,1.39999940873517,1.79999923980236,"F","treelet"
"4737",20,7,"3651","Siparuna guianensis",6,"3.7","4.1","SIGU",3.7,4.1,10.752091775,13.202531975,4,52.8101279,43.0083671,1.84999921868576,2.04999913421936,"G","tree"
"4738",20,7,"3652","Amaioua intermedia",3.5,"1.7","2.5","AMIN",1.7,2.5,2.269798775,4.908734375,4,19.6349375,9.0791951,0.849999641017781,1.24999947208497,"G","tree"
"4739",20,7,"3653","Siparuna guianensis",3,"1.1","1.5","SIGU",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"G","tree"
"4740",20,7,"3654","Brosimum gaudichaudii",5,"2.4","3.8","BRGA",2.4,3.8,4.5238896,11.3411399,4,45.3645596,18.0955584,1.19999949320157,1.89999919756916,"S","tree"
"4741",20,7,"3655","Psychotria vellosiana",2.5,"1.7+1.6","3.6","PSVE",1.7,3.6,4.280416375,10.1787516,4,40.7150064,17.1216655,1.16726126002086,1.79999923980236,"G","treelet"
"4742",20,7,"3656","Lacistema hasslerianum",2,"1.1","1.5","LAHA",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"G","treelet"
"4743",20,7,"3658","Copaifera langsdorffii",2,"1","1.8","COLA",1,1.8,0.7853975,2.5446879,4,10.1787516,3.14159,0.499999788833989,0.89999961990118,"G","tree"
"4744",20,7,"3659","Pera obovata",2,"1.3","1.8","PEOB",1.3,1.8,1.327321775,2.5446879,4,10.1787516,5.3092871,0.649999725484186,0.89999961990118,"G","tree"
"4745",20,7,"3660","Brosimum gaudichaudii",3.5,"1.1","1.8","BRGA",1.1,1.8,0.950330975,2.5446879,4,10.1787516,3.8013239,0.549999767717388,0.89999961990118,"S","tree"
"4746",20,7,"3661","Guatteria nigrescens",3,"1.9","2.1","GUNI",1.9,2.1,2.835284975,3.463602975,4,13.8544119,11.3411399,0.949999598784579,1.04999955655138,"F","tree"
"4747",20,7,"3662","Guatteria nigrescens",3,"4.6","4.6","GUNI",4.6,4.6,16.6190111,16.6190111,4,66.4760444,66.4760444,2.29999902863635,2.29999902863635,"F","tree"
"4748",20,7,"3663","Lacistema hasslerianum",4,"1.9","2.2","LAHA",1.9,2.2,2.835284975,3.8013239,4,15.2052956,11.3411399,0.949999598784579,1.09999953543478,"G","treelet"
"4749",20,7,"3664","Siparuna guianensis",4,"2.3","2.6","SIGU",2.3,2.6,4.154752775,5.3092871,4,21.2371484,16.6190111,1.14999951431817,1.29999945096837,"G","tree"
"4750",20,8,"3657","Lacistema hasslerianum",2.5,"1.2","1.3","LAHA",1.2,1.3,1.1309724,1.327321775,4,5.3092871,4.5238896,0.599999746600787,0.649999725484186,"G","treelet"
"4751",20,8,"3665","Siparuna guianensis",6,"6.8","7.3","SIGU",6.8,7.3,36.3167804,41.853832775,1,41.853832775,36.3167804,3.39999856407113,3.64999845848812,"G","tree"
"4752",20,8,"3666","Copaifera langsdorffii",13,"15.6","16.6","COLA",15.6,16.6,191.1343356,216.4241351,1,216.4241351,191.1343356,7.79999670581023,8.29999649464422,"G","tree"
"4753",20,8,"3667","Siparuna guianensis",8,"4","4.7","SIGU",4,4.7,12.56636,17.349430775,4,69.3977231,50.26544,1.99999915533596,2.34999900751975,"G","tree"
"4754",20,8,"3669","Guatteria nigrescens",8,"8.6","8.6","GUNI",8.6,8.6,58.0879991,58.0879991,1,58.0879991,58.0879991,4.29999818397231,4.29999818397231,"F","tree"
"4755",20,8,"3670","Ocotea corymbosa",11,"9.4","10.7","OCCO",9.4,10.7,69.3977231,89.920159775,1,89.920159775,69.3977231,4.6999980150395,5.34999774052368,"G","tree"
"4756",20,8,"3671","Vochysia tucanorum",9,"10","11","VOTU",10,11,78.53975,95.0330975,1,95.0330975,78.53975,4.99999788833989,5.49999767717388,"G","tree"
"4757",20,8,"3672","Siparuna guianensis",8,"5.6","6.4","SIGU",5.6,6.4,24.6300656,32.1698816,1,32.1698816,24.6300656,2.79999881747034,3.19999864853753,"G","tree"
"4758",20,8,"3673","Anadenanthera falcata",8,"14.6","14.9","ANFA",14.6,14.9,167.4153311,174.366098975,1,174.366098975,167.4153311,7.29999691697624,7.44999685362644,"G","tree"
"4759",20,8,"3674","Siparuna guianensis",6,"5.3","5","SIGU",5.3,5,22.061815775,19.6349375,4,78.53975,88.2472631,2.64999888082014,2.49999894416995,"G","tree"
"4760",20,8,"3675","Anadenanthera falcata",8,"6.2","6","ANFA",6.2,6,30.1906799,28.27431,1,28.27431,30.1906799,3.09999869077073,2.99999873300394,"G","tree"
"4761",20,8,"3676","Ocotea corymbosa",9,"9.1+9.8","10.4+11.6","OCCO",9.8,11.6,140.468342875,190.6316812,1,190.6316812,140.468342875,6.6867377870653,7.78973354780487,"G","tree"
"4762",20,8,"3677","Alibertia edulis",7,"8","8.2","ALED",8,8.2,50.26544,52.8101279,1,52.8101279,50.26544,3.99999831067191,4.09999826843871,"F","treelet"
"4763",20,8,"3678","Anadenanthera falcata",12,"26.2","29.3","ANFA",26.2,29.3,539.1282599,674.255899775,1,674.255899775,539.1282599,13.0999944674505,14.6499938128359,"G","tree"
"4764",20,8,"3679","Guatteria nigrescens",3,"1.1","1.1","GUNI",1.1,1.1,0.950330975,0.950330975,4,3.8013239,3.8013239,0.549999767717388,0.549999767717388,"F","tree"
"4765",20,8,"3680","Lacistema hasslerianum",4,"1.7","2","LAHA",1.7,2,2.269798775,3.14159,4,12.56636,9.0791951,0.849999641017781,0.999999577667978,"G","treelet"
"4766",20,8,"3681","Siparuna guianensis",6,"1.7","2.2","SIGU",1.7,2.2,2.269798775,3.8013239,4,15.2052956,9.0791951,0.849999641017781,1.09999953543478,"G","tree"
"4767",20,8,"3682","Siparuna guianensis",3,"1.6","2","SIGU",1.6,2,2.0106176,3.14159,4,12.56636,8.0424704,0.799999662134383,0.999999577667978,"G","tree"
"4768",20,8,"3683","Siparuna guianensis",6,"4+2.9","4.9","SIGU",4,4.9,19.171552975,18.857393975,4,75.4295759,76.6862119,2.47032282211025,2.44999896528655,"G","tree"
"4769",20,8,"3684","Amaioua intermedia",6,"3.5","4","AMIN",3.5,4,9.621119375,12.56636,4,50.26544,38.4844775,1.74999926091896,1.99999915533596,"G","tree"
"4770",20,8,"3685","Siparuna guianensis",5,"2.8","3.1","SIGU",2.8,3.1,6.1575164,7.547669975,4,30.1906799,24.6300656,1.39999940873517,1.54999934538537,"G","tree"
"4771",20,8,"3686","Lacistema hasslerianum",4.5,"2.2+1.5","2.7","LAHA",2.2,2.7,5.568468275,5.725547775,4,22.9021911,22.2738731,1.33135213329656,1.34999942985177,"G","treelet"
"4772",20,8,"3687","Siparuna guianensis",6,"4.1","4.1","SIGU",4.1,4.1,13.202531975,13.202531975,4,52.8101279,52.8101279,2.04999913421936,2.04999913421936,"G","tree"
"4773",20,8,"3688","Amaioua intermedia",3,"2.5","2.8","AMIN",2.5,2.8,4.908734375,6.1575164,4,24.6300656,19.6349375,1.24999947208497,1.39999940873517,"G","tree"
"4774",20,8,"3689","Lacistema hasslerianum",3.5,"1.9","2","LAHA",1.9,2,2.835284975,3.14159,4,12.56636,11.3411399,0.949999598784579,0.999999577667978,"G","treelet"
"4775",20,8,"3690","Lacistema hasslerianum",4,"1.2","1.6","LAHA",1.2,1.6,1.1309724,2.0106176,4,8.0424704,4.5238896,0.599999746600787,0.799999662134383,"G","treelet"
"4776",20,8,"3691","Amaioua intermedia",5,"4.5","5.2","AMIN",4.5,5.2,15.904299375,21.2371484,1,21.2371484,15.904299375,2.24999904975295,2.59999890193674,"G","tree"
"4777",20,8,"3692","Siparuna guianensis",4,"1.5","1.6","SIGU",1.5,1.6,1.767144375,2.0106176,4,8.0424704,7.0685775,0.749999683250984,0.799999662134383,"G","tree"
"4778",20,8,"3693","Siparuna guianensis",3.5,"1.5+1.4","2","SIGU",1.5,2,3.306523475,3.14159,4,12.56636,13.2260939,1.02591379315773,0.999999577667978,"G","tree"
"4779",20,9,"3640","Siparuna guianensis",7,"6.5","7.1","SIGU",6.5,7.1,33.183044375,39.591887975,1,39.591887975,33.183044375,3.24999862742093,3.54999850072132,"G","tree"
"4780",20,9,"3668","Siparuna guianensis",7,"6.4","7.6","SIGU",6.4,7.6,32.1698816,45.3645596,1,45.3645596,32.1698816,3.19999864853753,3.79999839513832,"G","tree"
"4781",20,9,"3694","Ocotea corymbosa",9,"8.8","9.8","OCCO",8.8,9.8,60.8211824,75.4295759,1,75.4295759,60.8211824,4.3999981417391,4.89999793057309,"G","tree"
"4782",20,9,"3695","Ocotea corymbosa",9,"16.7","16.4","OCCO",16.7,16.4,219.039508775,211.2405116,1,211.2405116,219.039508775,8.34999647352762,8.19999653687742,"G","tree"
"4783",20,9,"3696","Siparuna guianensis",6,"5","7","SIGU",5,7,19.6349375,38.4844775,1,38.4844775,19.6349375,2.49999894416995,3.49999852183792,"G","tree"
"4784",20,9,"3697","Ocotea corymbosa",8,"10.1","10.5","OCCO",10.1,10.5,80.118398975,86.590074375,1,86.590074375,80.118398975,5.04999786722329,5.24999778275689,"G","tree"
"4785",20,9,"3698","Ocotea corymbosa",8,"9.9","10.3","OCCO",9.9,10.3,76.976808975,83.322820775,1,83.322820775,76.976808975,4.94999790945649,5.14999782499009,"G","tree"
"4786",20,9,"3699","Piptocarpha axillaris",13,"21.3","24.5","PIAX",21.3,24.5,356.326991775,471.434849375,1,471.434849375,356.326991775,10.649995502164,12.2499948264327,"F","tree"
"4787",20,9,"3700","Siparuna guianensis",7,"6","7.3","SIGU",6,7.3,28.27431,41.853832775,1,41.853832775,28.27431,2.99999873300394,3.64999845848812,"G","tree"
"4788",20,9,"3701","Amaioua intermedia",7,"6.7","7","AMIN",6.7,7,35.256493775,38.4844775,1,38.4844775,35.256493775,3.34999858518773,3.49999852183792,"G","tree"
"4789",20,9,"3702","Piptocarpha axillaris",2,"24.2","25.6","PIAX",24.2,25.6,459.9601919,514.7181056,1,514.7181056,459.9601919,12.0999948897825,12.7999945941501,"F","tree"
"4790",20,9,"3703","Pera obovata",8,"5.2","5.8","PEOB",5.2,5.8,21.2371484,26.4207719,1,26.4207719,21.2371484,2.59999890193674,2.89999877523714,"G","tree"
"4791",20,9,"3704","Ocotea corymbosa",4,"9.2","9.9","OCCO",9.2,9.9,66.4760444,76.976808975,1,76.976808975,66.4760444,4.5999980572727,4.94999790945649,"G","tree"
"4792",20,9,"3705","Siparuna guianensis",8,"6.9","8.2","SIGU",6.9,8.2,37.392774975,52.8101279,1,52.8101279,37.392774975,3.44999854295453,4.09999826843871,"G","tree"
"4793",20,9,"3706","Guatteria nigrescens",3,"5.6","6.1","GUNI",5.6,6.1,24.6300656,29.224640975,1,29.224640975,24.6300656,2.79999881747034,3.04999871188733,"F","tree"
"4794",20,9,"3707","Siparuna guianensis",7,"5","5.4","SIGU",5,5.4,19.6349375,22.9021911,1,22.9021911,19.6349375,2.49999894416995,2.69999885970354,"G","tree"
"4795",20,9,"3708","Copaifera langsdorffii",10,"9.5","11.2","COLA",9.5,11.2,70.882124375,98.5202624,1,98.5202624,70.882124375,4.7499979939229,5.59999763494068,"G","tree"
"4796",20,9,"3709","Nectandra cuspidata",8,"5","5.1","NECU",5,5.1,19.6349375,20.428188975,1,20.428188975,19.6349375,2.49999894416995,2.54999892305334,"F","tree"
"4797",20,9,"3710","Siparuna guianensis",7,"3.3","3.5","SIGU",3.3,3.5,8.552978775,9.621119375,4,38.4844775,34.2119151,1.64999930315216,1.74999926091896,"G","tree"
"4798",20,9,"3711","Siparuna guianensis",3,"1.7","1.9","SIGU",1.7,1.9,2.269798775,2.835284975,4,11.3411399,9.0791951,0.849999641017781,0.949999598784579,"G","tree"
"4799",20,9,"3712","Amaioua intermedia",4.5,"3.6","4.3","AMIN",3.6,4.3,10.1787516,14.521999775,4,58.0879991,40.7150064,1.79999923980236,2.14999909198615,"G","tree"
"4800",20,9,"3713","Siparuna guianensis",3,"1.5","1.6","SIGU",1.5,1.6,1.767144375,2.0106176,4,8.0424704,7.0685775,0.749999683250984,0.799999662134383,"G","tree"
"4801",20,9,"3714","Siparuna guianensis",3,"1.6","2.2","SIGU",1.6,2.2,2.0106176,3.8013239,4,15.2052956,8.0424704,0.799999662134383,1.09999953543478,"G","tree"
"4802",20,9,"3715","Copaifera langsdorffii",6,"3.5","4.1","COLA",3.5,4.1,9.621119375,13.202531975,4,52.8101279,38.4844775,1.74999926091896,2.04999913421936,"G","tree"
"4803",20,9,"3716","Siparuna guianensis",7,"3.3","4","SIGU",3.3,4,8.552978775,12.56636,4,50.26544,34.2119151,1.64999930315216,1.99999915533596,"G","tree"
"4804",20,9,"3717","Amaioua intermedia",8,"5.2","6","AMIN",5.2,6,21.2371484,28.27431,1,28.27431,21.2371484,2.59999890193674,2.99999873300394,"G","tree"
"4805",20,9,"3718","Siparuna guianensis",5,"2+1.5+1.5+1.3+3.3","2.2+1.9+1.9+1.5+3.5","SIGU",3.3,3.5,16.5561793,20.8601576,4,83.4406304,66.2247172,2.29564708712411,2.57681865707153,"G","tree"
"4806",20,9,"3719","Amaioua intermedia",3,"1.4","1.5","AMIN",1.4,1.5,1.5393791,1.767144375,4,7.0685775,6.1575164,0.699999704367585,0.749999683250984,"G","tree"
"4807",20,9,"3720","Siparuna guianensis",3.5,"2","2.5","SIGU",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"G","tree"
