"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","Life.Form","Phylo.name","Authority","Light.code","Char.height"
"1988",8,5,"1836","Vochysia tucanorum",6,"4.5","5.6","VOTU",4.5,5.6,15.904299375,24.6300656,1,24.6300656,15.904299375,2.24999904975295,2.79999881747034,"tree","Vochysia tucanorum","",2,0
"1989",8,5,"1837","Rapanea umbellata",3.5,"2.6","3.7","RAUM",2.6,3.7,5.3092871,10.752091775,4,43.0083671,21.2371484,1.29999945096837,1.84999921868576,"tree","Myrsine umbellata","Mart.",1,0
"1990",8,5,"1838","Symplocos pubescens",5,"4","4.1","SYPU",4,4.1,12.56636,13.202531975,4,52.8101279,50.26544,1.99999915533596,2.04999913421936,"treelet","Symplocos pubescens","Klotzsch ex Benth.",2,0
"1991",8,5,"1839","Rapanea umbellata",5,"3","3.7","RAUM",3,3.7,7.0685775,10.752091775,4,43.0083671,28.27431,1.49999936650197,1.84999921868576,"tree","Myrsine umbellata","Mart.",NA,NA
"1992",8,5,"1840","Rapanea umbellata",5,"2.2","2.7","RAUM",2.2,2.7,3.8013239,5.725547775,4,22.9021911,15.2052956,1.09999953543478,1.34999942985177,"tree","Myrsine umbellata","Mart.",NA,NA
"1993",8,5,"1841","Casearia sylvestris",2.8,"2.1","2.5","CASY",2.1,2.5,3.463602975,4.908734375,4,19.6349375,13.8544119,1.04999955655138,1.24999947208497,"tree","Casearia sylvestris","Sw.",NA,NA
"1994",8,5,"1842","Rapanea umbellata",3.5,"1.4","1.5","RAUM",1.4,1.5,1.5393791,1.767144375,4,7.0685775,6.1575164,0.699999704367585,0.749999683250984,"tree","Myrsine umbellata","Mart.",NA,NA
"1995",8,5,"1843","Miconia ligustroides",2.5,"1.1","1.3","MILI",1.1,1.3,0.950330975,1.327321775,4,5.3092871,3.8013239,0.549999767717388,0.649999725484186,"treelet","Miconia ligustroides","(DC.) Naudin",2,18
"1996",8,5,"1844","Myrcia fallax",3.5,"3+3.6","4.2","MYFA",3.6,4.2,17.2473291,13.8544119,4,55.4176476,68.9893164,2.34307391321644,2.09999911310275,"tree","Myrcia splendens","(Sw.) DC.",1,22
"1997",8,5,"1845","Rapanea umbellata",4,"2.1","2.3","RAUM",2.1,2.3,3.463602975,4.154752775,4,16.6190111,13.8544119,1.04999955655138,1.14999951431817,"tree","Myrsine umbellata","Mart.",1,9
"1998",8,5,"1846","Rapanea umbellata",3,"1","1.5","RAUM",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"tree","Myrsine umbellata","Mart.",NA,NA
"1999",8,5,"1847","Rapanea umbellata",2.8,"1","1.4","RAUM",1,1.4,0.7853975,1.5393791,4,6.1575164,3.14159,0.499999788833989,0.699999704367585,"tree","Myrsine umbellata","Mart.",1,8
"2000",8,5,"1848","Rapanea umbellata",4.5,"2.8","3.5","RAUM",2.8,3.5,6.1575164,9.621119375,4,38.4844775,24.6300656,1.39999940873517,1.74999926091896,"tree","Myrsine umbellata","Mart.",1,20
"2001",8,5,"1849","Roupala montana",2.5,"4+3.5","5.8","ROMO",4,5.8,22.187479375,26.4207719,1,26.4207719,22.187479375,2.65753533082092,2.89999877523714,"tree","Roupala montana","Aubl.",NA,NA
"2002",8,5,"1850","Rapanea umbellata",2.4,"1.5+1.2","1.9","RAUM",1.5,1.9,2.898116775,2.835284975,4,11.3411399,11.5924671,0.960468229978267,0.949999598784579,"tree","Myrsine umbellata","Mart.",1,5
"2003",8,5,"1851","Tapirira guianensis",4.5,"3.4+1.5","5.3+1.5","TAGU",3.4,5.3,10.846339475,23.82896015,1,23.82896015,10.846339475,1.85808963287512,2.75408670764458,"tree","Tapirira guianensis","Aubl.",NA,NA
"2004",8,5,"1852","Miconia albicans",2.5,"1.3","1.6","MIAL",1.3,1.6,1.327321775,2.0106176,4,8.0424704,5.3092871,0.649999725484186,0.799999662134383,"treelet","Miconia albicans","(Sw.) Steud",NA,NA
"2005",8,5,"1853","Vochysia tucanorum",2.5,"1.5","3.2","VOTU",1.5,3.2,1.767144375,8.0424704,4,32.1698816,7.0685775,0.749999683250984,1.59999932426877,"tree","Vochysia tucanorum","",NA,NA
"2006",8,5,"1854","Rapanea umbellata",4.5,"2.2","2.6","RAUM",2.2,2.6,3.8013239,5.3092871,4,21.2371484,15.2052956,1.09999953543478,1.29999945096837,"tree","Myrsine umbellata","Mart.",NA,NA
"2007",8,5,"1855","Symplocos pubescens",5.5,"3.6","4.3","SYPU",3.6,4.3,10.1787516,14.521999775,4,58.0879991,40.7150064,1.79999923980236,2.14999909198615,"treelet","Symplocos pubescens","Klotzsch ex Benth.",1,5
"2008",8,5,"1856","Vochysia tucanorum",4.5,"3.1","4","VOTU",3.1,4,7.547669975,12.56636,4,50.26544,30.1906799,1.54999934538537,1.99999915533596,"tree","Vochysia tucanorum","",1,12
"2009",8,5,"1857","Rapanea umbellata",4.5,"1.8+1.2+2.8","3.3+2.6+1.6","RAUM",2.8,3.3,9.8331767,15.872883475,4,63.4915339,39.3327068,1.76917985411379,2.24777572999083,"tree","Myrsine umbellata","Mart.",NA,NA
"2010",8,5,"1858","Rapanea umbellata",3.7,"1.6","1.9","RAUM",1.6,1.9,2.0106176,2.835284975,4,11.3411399,8.0424704,0.799999662134383,0.949999598784579,"tree","Myrsine umbellata","Mart.",1,5
"2011",8,5,"1859","Rapanea umbellata",5,"3.8","5","RAUM",3.8,5,11.3411399,19.6349375,4,78.53975,45.3645596,1.89999919756916,2.49999894416995,"tree","Myrsine umbellata","Mart.",2,22
"2012",8,5,"1860","Myrcia fallax",3,"4.5+4.3+2.5","7","MYFA",4.5,7,35.335033525,38.4844775,1,38.4844775,35.335033525,3.35372785115954,3.49999852183792,"tree","Myrcia splendens","(Sw.) DC.",1,0
"2013",8,5,"1861","Miconia ligustroides",5.5,"2.3","3.1","MILI",2.3,3.1,4.154752775,7.547669975,4,30.1906799,16.6190111,1.14999951431817,1.54999934538537,"treelet","Miconia ligustroides","(DC.) Naudin",1,0
"2014",8,5,"1862","Rapanea umbellata",3.5,"1.8","2.8","RAUM",1.8,2.8,2.5446879,6.1575164,4,24.6300656,10.1787516,0.89999961990118,1.39999940873517,"tree","Myrsine umbellata","Mart.",NA,NA
"2015",8,5,"1863","Rapanea umbellata",3.2,"1.5","1.9","RAUM",1.5,1.9,1.767144375,2.835284975,4,11.3411399,7.0685775,0.749999683250984,0.949999598784579,"tree","Myrsine umbellata","Mart.",NA,NA
"2016",8,5,"1864","Myrcia venulosa",0.5,"1.5","2","MYVE",1.5,2,1.767144375,3.14159,4,12.56636,7.0685775,0.749999683250984,0.999999577667978,"tree","Myrcia venulosa","DC.",NA,NA
"2017",8,5,"1865","Rapanea umbellata",3.8,"2.1","3.2","RAUM",2.1,3.2,3.463602975,8.0424704,4,32.1698816,13.8544119,1.04999955655138,1.59999932426877,"tree","Myrsine umbellata","Mart.",NA,NA
"2018",8,5,"1866","Miconia albicans",2.2,"1.4","2.5","MIAL",1.4,2.5,1.5393791,4.908734375,4,19.6349375,6.1575164,0.699999704367585,1.24999947208497,"treelet","Miconia albicans","(Sw.) Steud",1,60
"2019",8,5,"1867","Vochysia tucanorum",2.5,"1.9","2.2","VOTU",1.9,2.2,2.835284975,3.8013239,4,15.2052956,11.3411399,0.949999598784579,1.09999953543478,"tree","Vochysia tucanorum","",NA,NA
"2020",8,5,"1868","Rapanea umbellata",3.2,"2.1","2.5","RAUM",2.1,2.5,3.463602975,4.908734375,4,19.6349375,13.8544119,1.04999955655138,1.24999947208497,"tree","Myrsine umbellata","Mart.",2,15
"2021",8,5,"1869","Rapanea umbellata",4,"2.3","2.7","RAUM",2.3,2.7,4.154752775,5.725547775,4,22.9021911,16.6190111,1.14999951431817,1.34999942985177,"tree","Myrsine umbellata","Mart.",NA,NA
"2022",8,5,"1870","Symplocos pubescens",3.5,"2.4","3.2","SYPU",2.4,3.2,4.5238896,8.0424704,4,32.1698816,18.0955584,1.19999949320157,1.59999932426877,"treelet","Symplocos pubescens","Klotzsch ex Benth.",2,0
"2023",8,5,"1871","Rapanea umbellata",3.5,"1.2","1.5","RAUM",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"tree","Myrsine umbellata","Mart.",1,0
"2024",8,5,"1872","Rapanea umbellata",3,"1.5","1.6","RAUM",1.5,1.6,1.767144375,2.0106176,4,8.0424704,7.0685775,0.749999683250984,0.799999662134383,"tree","Myrsine umbellata","Mart.",1,0
"2025",8,5,"1873","Prunus myrtifolia",2.8,"1.5","1.5","PRMY",1.5,1.5,1.767144375,1.767144375,4,7.0685775,7.0685775,0.749999683250984,0.749999683250984,"tree","Prunus myrtifolia","(L.) Urb.",NA,NA
"2026",8,5,"1874","Ocotea corymbosa",2.8,"1.7","1.8","OCCO",1.7,1.8,2.269798775,2.5446879,4,10.1787516,9.0791951,0.849999641017781,0.89999961990118,"tree","Ocotea corymbosa","(Meisn.) Mez",1,0
"2027",8,5,"1875","Vochysia tucanorum",2.5,"1.2","1.5","VOTU",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"tree","Vochysia tucanorum","",NA,NA
"2028",8,6,"1876","Vochysia tucanorum",5,"8.5","10.5","VOTU",8.5,10.5,56.744969375,86.590074375,1,86.590074375,56.744969375,4.24999820508891,5.24999778275689,"tree","Vochysia tucanorum","",4,17
"2029",8,6,"1877","Vochysia tucanorum",4.5,"6.9","8.4","VOTU",6.9,8.4,37.392774975,55.4176476,1,55.4176476,37.392774975,3.44999854295453,4.19999822620551,"tree","Vochysia tucanorum","",3,0
"2030",8,6,"1878","Vochysia tucanorum",4,"5.3","6.1","VOTU",5.3,6.1,22.061815775,29.224640975,1,29.224640975,22.061815775,2.64999888082014,3.04999871188733,"tree","Vochysia tucanorum","",4,17
"2031",8,6,"1879","Vochysia tucanorum",3.5,"6.5","7.6","VOTU",6.5,7.6,33.183044375,45.3645596,1,45.3645596,33.183044375,3.24999862742093,3.79999839513832,"tree","Vochysia tucanorum","",4,10
"2032",8,6,"1880","Gochnatia polymorpha",3,"6","7.2","GOPO",6,7.2,28.27431,40.7150064,1,40.7150064,28.27431,2.99999873300394,3.59999847960472,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,0
"2033",8,6,"1881","Miconia ligustroides",4.5,"6.1","7.8","MILI",6.1,7.8,29.224640975,47.7835839,1,47.7835839,29.224640975,3.04999871188733,3.89999835290511,"treelet","Miconia ligustroides","(DC.) Naudin",3,0
"2034",8,6,"1882","Terminalia glabrescens",5,"8.5+9.2","9.9+9.5","TEGL",9.2,9.9,123.221013775,147.85893335,1,147.85893335,123.221013775,6.26278427459956,6.86039067735178,"tree","Terminalia glabrescens","Mart.",3,56
"2035",8,6,"1883","Vochysia tucanorum",5.5,"6.6","8.6","VOTU",6.6,8.6,34.2119151,58.0879991,1,58.0879991,34.2119151,3.29999860630433,4.29999818397231,"tree","Vochysia tucanorum","",3,51
"2036",8,6,"1884","Eriotheca gracilipes",4,"12","11.2","ERGR",12,11.2,113.09724,98.5202624,1,98.5202624,113.09724,5.99999746600787,5.59999763494068,"tree","Eriotheca gracilipes","(K.Schum.) A.Robyns",4,112
"2037",8,6,"1885","Gochnatia polymorpha",3,"6","8.2","GOPO",6,8.2,28.27431,52.8101279,1,52.8101279,28.27431,2.99999873300394,4.09999826843871,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,104
"2038",8,6,"1886","Vochysia tucanorum",6,"11.8","14","VOTU",11.8,14,109.3587479,153.93791,1,153.93791,109.3587479,5.89999750824107,6.99999704367585,"tree","Vochysia tucanorum","",5,20
"2039",8,6,"1887","Vochysia tucanorum",4.5,"6","7.6","VOTU",6,7.6,28.27431,45.3645596,1,45.3645596,28.27431,2.99999873300394,3.79999839513832,"tree","Vochysia tucanorum","",4,26
"2040",8,6,"1888","Plenckia populnea",1.7,"1","2.8","PLPO",1,2.8,0.7853975,6.1575164,4,24.6300656,3.14159,0.499999788833989,1.39999940873517,"tree","Plenckia populnea","Reissek",2,0
"2041",8,6,"1889","Miconia ligustroides",3.5,"3.8","4.8","MILI",3.8,4.8,11.3411399,18.0955584,4,72.3822336,45.3645596,1.89999919756916,2.39999898640315,"treelet","Miconia ligustroides","(DC.) Naudin",2,18
"2042",8,6,"1890","Myrcia fallax",3.5,"2.3","2.7","MYFA",2.3,2.7,4.154752775,5.725547775,4,22.9021911,16.6190111,1.14999951431817,1.34999942985177,"tree","Myrcia splendens","(Sw.) DC.",2,0
"2043",8,6,"1891","Rapanea umbellata",3.5,"4.7","5.5","RAUM",4.7,5.5,17.349430775,23.758274375,1,23.758274375,17.349430775,2.34999900751975,2.74999883858694,"tree","Myrsine umbellata","Mart.",3,12
"2044",8,6,"1892","Symplocos pubescens",3,"2.7","3.4","SYPU",2.7,3.4,5.725547775,9.0791951,4,36.3167804,22.9021911,1.34999942985177,1.69999928203556,"treelet","Symplocos pubescens","Klotzsch ex Benth.",NA,NA
"2045",8,6,"1893","Rapanea umbellata",3,"2.1","2.4","RAUM",2.1,2.4,3.463602975,4.5238896,4,18.0955584,13.8544119,1.04999955655138,1.19999949320157,"tree","Myrsine umbellata","Mart.",2,30
"2046",8,6,"1894","Rapanea umbellata",2.2,"1.3","1.4","RAUM",1.3,1.4,1.327321775,1.5393791,4,6.1575164,5.3092871,0.649999725484186,0.699999704367585,"tree","Myrsine umbellata","Mart.",2,17
"2047",8,6,"1895","Rapanea umbellata",2.2,"1.5","2.7","RAUM",1.5,2.7,1.767144375,5.725547775,4,22.9021911,7.0685775,0.749999683250984,1.34999942985177,"tree","Myrsine umbellata","Mart.",2,34
"2048",8,6,"1896","Myrcia fallax",2.3,"1.3","2","MYFA",1.3,2,1.327321775,3.14159,4,12.56636,5.3092871,0.649999725484186,0.999999577667978,"tree","Myrcia splendens","(Sw.) DC.",3,20
"2049",8,6,"1897","Pera obovata",3,"2.2","2.7","PEOB",2.2,2.7,3.8013239,5.725547775,4,22.9021911,15.2052956,1.09999953543478,1.34999942985177,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",3,25
"2050",8,6,"1898","Terminalia glabrescens",1.8,"1","1.3","TEGL",1,1.3,0.7853975,1.327321775,4,5.3092871,3.14159,0.499999788833989,0.649999725484186,"tree","Terminalia glabrescens","Mart.",1,27
"2051",8,6,"1899","Tapirira guianensis",4.5,"4","4.5","TAGU",4,4.5,12.56636,15.904299375,4,63.6171975,50.26544,1.99999915533596,2.24999904975295,"tree","Tapirira guianensis","Aubl.",4,29
"2052",8,6,"1900","Vochysia tucanorum",7,"18.8+13.8+12.9","29+15.2+14.5","VOTU",18.8,29,557.859990275,1007.107360275,1,1007.107360275,557.859990275,13.3256275653691,17.9045309691149,"tree","Vochysia tucanorum","",5,0
"2053",8,6,"1901","Pera obovata",6,"7.5+7.9","12","PEOB",7.9,12,93.19526735,113.09724,1,113.09724,93.19526735,5.44655624620241,5.99999746600787,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",3,20
"2054",8,6,"1902","Rapanea umbellata",6,"7","8","RAUM",7,8,38.4844775,50.26544,1,50.26544,38.4844775,3.49999852183792,3.99999831067191,"tree","Myrsine umbellata","Mart.",3,0
"2055",8,6,"1903","Gochnatia polymorpha",6,"11.8","14","GOPO",11.8,14,109.3587479,153.93791,1,153.93791,109.3587479,5.89999750824107,6.99999704367585,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,0
"2056",8,6,"1904","Eriotheca gracilipes",4,"6.5","7.5","ERGR",6.5,7.5,33.183044375,44.178609375,1,44.178609375,33.183044375,3.24999862742093,3.74999841625492,"tree","Eriotheca gracilipes","(K.Schum.) A.Robyns",2,0
"2057",8,6,"1905","Rapanea umbellata",6,"5","6.5","RAUM",5,6.5,19.6349375,33.183044375,1,33.183044375,19.6349375,2.49999894416995,3.24999862742093,"tree","Myrsine umbellata","Mart.",3,5
"2058",8,6,"1906","Rapanea umbellata",5,"5.1","5.5","RAUM",5.1,5.5,20.428188975,23.758274375,1,23.758274375,20.428188975,2.54999892305334,2.74999883858694,"tree","Myrsine umbellata","Mart.",2,5
"2059",8,6,"1907","Miconia ligustroides",8,"13.6","16.4","MILI",13.6,16.4,145.2671216,211.2405116,1,211.2405116,145.2671216,6.79999712814225,8.19999653687742,"treelet","Miconia ligustroides","(DC.) Naudin",4,0
"2060",8,6,"1908","Tapirira guianensis",7,"6.8","8.3","TAGU",6.8,8.3,36.3167804,54.106033775,1,54.106033775,36.3167804,3.39999856407113,4.14999824732211,"tree","Tapirira guianensis","Aubl.",3,0
"2061",8,6,"1909","Machaerium acutifolium",6,"6.6","13.2","MAAC",6.6,13.2,34.2119151,136.8476604,1,136.8476604,34.2119151,3.29999860630433,6.59999721260866,"tree","Machaerium acutifolium","Vogel",3,0
"2062",8,6,"1910","Rapanea umbellata",6,"6.8","7.5","RAUM",6.8,7.5,36.3167804,44.178609375,1,44.178609375,36.3167804,3.39999856407113,3.74999841625492,"tree","Myrsine umbellata","Mart.",3,0
"2063",8,6,"1911","Miconia ligustroides",4.5,"6.9","6.8","MILI",6.9,6.8,37.392774975,36.3167804,1,36.3167804,37.392774975,3.44999854295453,3.39999856407113,"treelet","Miconia ligustroides","(DC.) Naudin",2,0
"2064",8,6,"1912","Pera obovata",7,"7.5","8.2","PEOB",7.5,8.2,44.178609375,52.8101279,1,52.8101279,44.178609375,3.74999841625492,4.09999826843871,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",3,5
"2065",8,6,"1913","Pera obovata",6.5,"6.8+6.1+5","11","PEOB",6.8,11,85.176358875,95.0330975,1,95.0330975,85.176358875,5.20696428824425,5.49999767717388,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",4,0
"2066",8,6,"1914","Vochysia tucanorum",6.5,"6.2","7.1","VOTU",6.2,7.1,30.1906799,39.591887975,1,39.591887975,30.1906799,3.09999869077073,3.54999850072132,"tree","Vochysia tucanorum","",NA,NA
"2067",8,6,"1915","Myrcia multiflora",4,"1.4","1.5","MYMU",1.4,1.5,1.5393791,1.767144375,4,7.0685775,6.1575164,0.699999704367585,0.749999683250984,"tree","Myrcia multiflora","(Lam.) DC.",NA,NA
"2068",8,6,"1916","Rapanea umbellata",3.5,"1.5","2","RAUM",1.5,2,1.767144375,3.14159,4,12.56636,7.0685775,0.749999683250984,0.999999577667978,"tree","Myrsine umbellata","Mart.",1,5
"2069",8,6,"1917","Rapanea umbellata",6,"4.4","5.2","RAUM",4.4,5.2,15.2052956,21.2371484,1,21.2371484,15.2052956,2.19999907086955,2.59999890193674,"tree","Myrsine umbellata","Mart.",2,0
"2070",8,6,"1918","Stryphnodendron rotundifolium",1.6,"1","2.5","STRO",1,2.5,0.7853975,4.908734375,4,19.6349375,3.14159,0.499999788833989,1.24999947208497,"tree","Stryphnodendron rotundifolium","Mart.",NA,NA
"2071",8,6,"1919","Vochysia tucanorum",1.8,"1.1","1.6","VOTU",1.1,1.6,0.950330975,2.0106176,4,8.0424704,3.8013239,0.549999767717388,0.799999662134383,"tree","Vochysia tucanorum","",NA,NA
"2072",8,6,"1920","Rapanea umbellata",3,"1.6+1.5","2.3","RAUM",1.6,2.3,3.777761975,4.154752775,4,16.6190111,15.1110479,1.09658514684985,1.14999951431817,"tree","Myrsine umbellata","Mart.",1,5
"2073",8,6,"1921","Rapanea umbellata",3,"1.3","1.5","RAUM",1.3,1.5,1.327321775,1.767144375,4,7.0685775,5.3092871,0.649999725484186,0.749999683250984,"tree","Myrsine umbellata","Mart.",1,5
"2074",8,6,"1922","Rapanea umbellata",3.5,"1.4+1.3","1.5+1.5","RAUM",1.4,1.5,2.866700875,3.53428875,4,14.137155,11.4668035,0.955248255295043,1.06065972382907,"tree","Myrsine umbellata","Mart.",1,0
"2075",8,6,"1923","Rapanea umbellata",3,"1.3","1.5","RAUM",1.3,1.5,1.327321775,1.767144375,4,7.0685775,5.3092871,0.649999725484186,0.749999683250984,"tree","Myrsine umbellata","Mart.",2,0
"2076",8,6,"1924","Pera obovata",4.5,"2.4","2.7","PEOB",2.4,2.7,4.5238896,5.725547775,4,22.9021911,18.0955584,1.19999949320157,1.34999942985177,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA
"2077",8,6,"1925","Myrcia multiflora",2,"1","1.6","MYMU",1,1.6,0.7853975,2.0106176,4,8.0424704,3.14159,0.499999788833989,0.799999662134383,"tree","Myrcia multiflora","(Lam.) DC.",1,17
"2078",8,6,"1926","Rapanea umbellata",2.5,"1.2+1.2","1.9","RAUM",1.2,1.9,2.2619448,2.835284975,4,11.3411399,9.0477792,0.848527779063253,0.949999598784579,"tree","Myrsine umbellata","Mart.",NA,NA
"2079",8,6,"1927","Vochysia tucanorum",3.5,"2.8","3.8","VOTU",2.8,3.8,6.1575164,11.3411399,4,45.3645596,24.6300656,1.39999940873517,1.89999919756916,"tree","Vochysia tucanorum","",2,16
"2080",8,6,"1928","Vochysia tucanorum",3.5,"4.7+2.3","5.6+3.3","VOTU",4.7,5.6,21.50418355,33.183044375,1,33.183044375,21.50418355,2.61629398544503,3.24999862742093,"tree","Vochysia tucanorum","",3,10
"2081",8,6,"1929","Plenckia populnea",2.5,"2.4","4.4","PLPO",2.4,4.4,4.5238896,15.2052956,4,60.8211824,18.0955584,1.19999949320157,2.19999907086955,"tree","Plenckia populnea","Reissek",1,10
"2082",8,7,"1930","Plenckia populnea",3,"2.7+2","4.4","PLPO",2.7,4.4,8.867137775,15.2052956,4,60.8211824,35.4685511,1.68002905211078,2.19999907086955,"tree","Plenckia populnea","Reissek",3,17
"2083",8,7,"1931","Machaerium brasiliense",3,"1.3","2","MABR",1.3,2,1.327321775,3.14159,4,12.56636,5.3092871,0.649999725484186,0.999999577667978,"tree","Machaerium brasiliense","Vogel",2,0
"2084",8,7,"1932","Miconia albicans",3.5,"1.8+1.9+1.6+1.4+1","3.3+2+1.9+1.8","MIAL",1.9,3.3,9.715367075,17.07454165,4,68.2981666,38.8614683,1.75854979681469,2.33130766078866,"treelet","Miconia albicans","(Sw.) Steud",3,0
"2085",8,7,"1933","Rapanea umbellata",3,"1.4","1.7","RAUM",1.4,1.7,1.5393791,2.269798775,4,9.0791951,6.1575164,0.699999704367585,0.849999641017781,"tree","Myrsine umbellata","Mart.",NA,NA
"2086",8,7,"1934","Rapanea umbellata",4.5,"2.4","2.7","RAUM",2.4,2.7,4.5238896,5.725547775,4,22.9021911,18.0955584,1.19999949320157,1.34999942985177,"tree","Myrsine umbellata","Mart.",2,13
"2087",8,7,"1935","Rapanea umbellata",3,"1.2","1.5","RAUM",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"tree","Myrsine umbellata","Mart.",3,23
"2088",8,7,"1936","Rapanea umbellata",4.5,"2.7","2.7","RAUM",2.7,2.7,5.725547775,5.725547775,4,22.9021911,22.9021911,1.34999942985177,1.34999942985177,"tree","Myrsine umbellata","Mart.",4,23
"2089",8,7,"1937","Miconia albicans",3,"1","1.3","MIAL",1,1.3,0.7853975,1.327321775,4,5.3092871,3.14159,0.499999788833989,0.649999725484186,"treelet","Miconia albicans","(Sw.) Steud",NA,NA
"2090",8,7,"1938","Rapanea umbellata",4,"2","2.5","RAUM",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"tree","Myrsine umbellata","Mart.",2,12
"2091",8,7,"1939","Miconia ligustroides",4,"2.1","2.7","MILI",2.1,2.7,3.463602975,5.725547775,4,22.9021911,13.8544119,1.04999955655138,1.34999942985177,"treelet","Miconia ligustroides","(DC.) Naudin",2,13
"2092",8,7,"1940","Rapanea umbellata",4,"1.7","1.8","RAUM",1.7,1.8,2.269798775,2.5446879,4,10.1787516,9.0791951,0.849999641017781,0.89999961990118,"tree","Myrsine umbellata","Mart.",1,8
"2093",8,7,"1941","Rapanea umbellata",3.5,"1","1.3","RAUM",1,1.3,0.7853975,1.327321775,4,5.3092871,3.14159,0.499999788833989,0.649999725484186,"tree","Myrsine umbellata","Mart.",1,5
"2094",8,8,"1942","Myrcia fallax",5,"7.4","8","MYFA",7.4,8,43.0083671,50.26544,1,50.26544,43.0083671,3.69999843737152,3.99999831067191,"tree","Myrcia splendens","(Sw.) DC.",2,0
"2095",8,8,"1943","Pera obovata",7,"12.8+7.3","16.9","PEOB",12.8,16.9,170.533359175,224.317379975,1,224.317379975,170.533359175,7.36766273315587,8.44999643129442,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",4,0
"2096",8,8,"1944","Machaerium acutifolium",7,"8.7","10.6","MAAC",8.7,10.6,59.446736775,88.2472631,1,88.2472631,59.446736775,4.34999816285571,5.29999776164028,"tree","Machaerium acutifolium","Vogel",4,0
"2097",8,8,"1945","Miconia ligustroides",6,"7.6","8.8","MILI",7.6,8.8,45.3645596,60.8211824,1,60.8211824,45.3645596,3.79999839513832,4.3999981417391,"treelet","Miconia ligustroides","(DC.) Naudin",3,0
"2098",8,8,"1946","Ocotea corymbosa",7,"5.1","5.7","OCCO",5.1,5.7,20.428188975,25.517564775,1,25.517564775,20.428188975,2.54999892305334,2.84999879635374,"tree","Ocotea corymbosa","(Meisn.) Mez",3,0
